
# **************** Reading GerdaMalaperis.txt
informi|1932|inform-i|Ni devas informi la aŭtoritatojn. Tuj. Mi iros. Ili eble decidos voki doktoron, kuraciston, kaj almenaŭ tuj sendos flegistinon. Certe estas flegistino en ĉi tiu universitato, ĉu ne?|inform -  inform<br>i - termination of the infinitive in verbs<br>
uzita|12478|uz-it-a|“Ŝi mem klarigis al mi,” respondis la policano. “Ŝi konstatis, ke la substanco uzita antaŭ la operacio por dormigi la profesoron estas unu el tiuj, kiujn oni kelkfoje uzas por t.n. (= tiel nomata) «narko-analizo». Post la operacio, kiam la profesoro kuŝis en sia ĉambro – li havis privatan ĉambron, kaj do estis sola – ŝi injektis al li tiun substancon, kaj pridemandis lin. Sub la influo de la koncerna substanco, oni dormas, sed dormante aŭdas kaj respondas demandojn, ĝenerale dirante la veron. Li do dorme respondis al ŝi. Per tiu metodo ŝi eksciis pri tio, ke nur unu persono en la mondo, nome Gerda, komprenas tiun sekretan lingvon, kaj pri multaj aliaj aferoj.”|uz -  to use, to employ<br>a - termination of adjectives<br>
vekiĝanta|12218|vek-iĝ-ant-a|“Proksimume. Kiam Marta estis flegistino en la hospitalo, ŝi ĉeestis kirurgian operacion de historiisto, Prof. (= Profesoro) Kosadi. Kiam ĉi-lasta estis duone dormanta duone vekiĝanta, li parolis nekonscie pri la trezoro de la Lumoserĉantoj. Li diris, ke temas pri malnova societo, elita, tre riĉa, pri kies trezoro li eksciis hazarde legante en la Vatikana Biblioteko.”|vek -  wake, arouse<br>iĝ -  to become<br>ant -  ending of present active participle<br>a - termination of adjectives<br>
”|2483|???|“Se li iros per buso, li eĉ pli certe vidos, ke mi sekvas lin, ĉar ni devos kune atendi ĉe la haltejo.”|
objekto|3777|objekt-o|“Pardonu min, sed mi ne sukcesus rebonigi la aferon, eĉ kun plej granda bonvolo. Pri mekaniko mi scias nenion. Ĉiam mi miras vidi, ke veturiloj entute funkcias. Kiam mi vidas motoron, ĉiam mirigas min, ke tia ŝajne senorda aranĝo de pecoj kaj objektoj igas aŭton iri. Mi...”|objekt -  object<br>o - ending of nouns (substantive)<br>
salti|9723|salt-i|“Polico!” li diras, kaj Gerda devas superi fortan emon salti al li por lin kisi. Estas alta viro, maldika, kun nigraj haroj kaj verdaj okuloj, kiu sin tenas tre digne.|salt -  leap, jump<br>i - termination of the infinitive in verbs<br>
eksidi|4475|ek-sid-i|“Trinku tiom da akvo, kiom vi deziras,” ŝi diras. “Kaj poste mi donos brandon al vi. Eksidu sur tiun seĝon, ĝi estas tre komforta, vi vidos.”|ek -  denotes a sudden or momentary action<br>sid -  sit<br>i - termination of the infinitive in verbs<br>
kapon|3123|kap-on|La flegistino iras al Bob, kiu fal-sidas ĉe la koridora muro. Ŝi tuŝas lian kapon.|kap -  head<br>on -  marks fractions<br>
vojaĝi|11174|vojaĝ-i|“Vi pravas,” diris Tom. “Mi tute ne ŝatus vojaĝi ŝipe. La maro ĉiam igas min malsana. Mi ŝatas rigardi la maron, resti ĉe la maro, liber-tempi apud la maro, sed ne vojaĝi per ŝipo sur ĝi. Ŝipoj konstante dancas sur la maro, kaj ilia danco tute ne plaĉas al mi. Feliĉe, ke hodiaŭ oni povas iri preskaŭ ien ajn aviadile. Aviadiloj preskaŭ tute ne dancas. Sed eĉ aviadiloj nur duone plaĉas al mi. Plej multe mi preferas, kiam mi veturas sur tero, sur bona firma tero. Mi bezonas sub mi ion pli firman ol akvo aŭ aero. Plej plaĉe estas promeni piede sur bona tera vojo. Mi...”|vojaĝ -  voyage<br>i - termination of the infinitive in verbs<br>
amatoro|9890|amator-o|“Savita. Ŝi nun estas en via hejmo, kun via edzo. Viaj kaptintoj estas amatoroj, kiuj agis fuŝe. La etulino estis ĉe la onklino de tiu f-ino (= fraŭlino) Marta, la universitata flegistino. Ni facile trovis ŝin. Ŝi tre ĝojis revidi la patron, kaj la hejmon, kompreneble.”|amator -  amateur<br>o - ending of nouns (substantive)<br>
ŝajnigi|8454|ŝajn-ig-i|Li ŝajnigas sin afabla, sed estas io tre aĉa en lia vizaĝa esprimo. Gerda sentas sin pli kaj pli malforta. Estas varme en ĉi tiu ĉambraĉo, kio ne estas facile elportebla. Krome, ŝi malsatas, kaj la vido de tiu pomo kaj de tiu oranĝo estas vere suferiga. Kaj tamen ŝia devo estas diri «ne».|ŝajn -  seem<br>ig -  to cause to be<br>i - termination of the infinitive in verbs<br>
diskuti|1805|diskut-i|Ni ne havas la tempon diskuti. Ni devas iri vidi tuj. Restu trankvile ĉi tie. Vi nenion riskas. Venu, Tom, ni ne perdu tempon.|diskut -  discuss, debate, deliberate<br>i - termination of the infinitive in verbs<br>
permeso|12343|permes-o|“Jes,” daŭrigis Gerda. “Tiun parton de la afero mi konas. Li faris historian esploron en la Biblioteko Vatikana. Inter la paĝoj de malnova libro, li trovis dokumenton en la sekreta lingvo de la Lumoserĉantoj. Li antaŭe kelktempe interesiĝis pri tiu sekreta societo internacia, kaj iom komprenis ĝian sekretan lingvon. Li komprenis, ke tiu papero indikas, kie troviĝas la trezoro de la Lumoserĉantoj, sed mem ne povis traduki ĉiujn detalajn indikojn. Li ricevis la permeson fotokopii la dokumenton. Foje, kiam ni renkontiĝis, li parolis pri tio al mi. Li diris, ke eble homoj provos trovi tiun trezoron, ĉar pli kaj pli multaj personoj interesiĝas pri la malnovaj sekretaj societoj. Li sciis, ke mi estas la sola persono en la mondo, kiu vere ĝisfunde studis tiujn malnovajn sekretajn lingvojn, kaj li petis min solene promesi, ke mi neniam kun-laboros kun homoj serĉantaj la trezoron pro materia intereso.”|permes -  permit, allow<br>o - ending of nouns (substantive)<br>
rilati|1184|rilat-i|Ankaŭ mi ne tute komprenas. Estis ideo de Ronga, la profesoro pri lingvistiko. Li konsideras, ke sekretaj lingvoj estas aspekto de la arto komuniki, kaj ke ili do rilatas al lingvistiko.|rilat -  relate to, concerned with<br>i - termination of the infinitive in verbs<br>
mem|2621|mem|Kaj Linda aŭtomate ekstaras kaj ekpaŝas al la sama pordo. Ne ŝi decidis. Ŝajnas, ke ŝia korpo decidis mem. Ŝajnas, ke ŝiaj kruroj agas mem. Nu, ĉiaokaze, jen Linda sekvas lin. Al kiu mistera destino?|
trankvile|1814|trankvil-e|Ni ne havas la tempon diskuti. Ni devas iri vidi tuj. Restu trankvile ĉi tie. Vi nenion riskas. Venu, Tom, ni ne perdu tempon.|trankvil -  tranquil, quiet<br>e - ending of adverbs<br>
miri|3752|mir-i|“Pardonu min, sed mi ne sukcesus rebonigi la aferon, eĉ kun plej granda bonvolo. Pri mekaniko mi scias nenion. Ĉiam mi miras vidi, ke veturiloj entute funkcias. Kiam mi vidas motoron, ĉiam mirigas min, ke tia ŝajne senorda aranĝo de pecoj kaj objektoj igas aŭton iri. Mi...”|mir -  wonder, marvel<br>i - termination of the infinitive in verbs<br>
kuraĝo|7420|kuraĝ-o|Mi ne konas vin sufiĉe, sed via kuraĝo ne mirigas min. Bela, kuraĝa, riskema, aventurema, bonkora: vi estas la perfekta virino. Sed pri via perfekteco ni havos aliajn okazojn paroli. Kio okazis post la telera, glasa kaj turka-kafa milito?|kuraĝ -  courageous<br>o - ending of nouns (substantive)<br>
malfermeti|4108|mal-fer-met-i|Bob duone malfermas la okulojn, ilin refermas, ilin malfermetas denove, ilin refermas, ĝemas, kaj finfine malfermas ilin tute larĝe.|mal -  denotes opposites<br>fer -  iron<br>met -  put, place<br>i - termination of the infinitive in verbs<br>
sep|9828|sep|“Tiuj gejunuloj multe helpis min,” la policano klarigas. “Ni ne estas sufiĉe multaj en la polico por ĉion fari, kaj ilia helpo estis tre bonvena.” Kaj li prezentas ilin: Tom, Bob, Linda. Kiam ŝi aŭdis la paŝojn, Gerda imagis, ke venas sep, ok, eble naŭ homoj, sed almenaŭ ses; fakte, ili estas nur kvar.|
ripetiĝi|13803|ripet-iĝ-i|Ripetadi en malsamaj kuntekstoj. Radiko, vortero aŭ lingva strukturo asimiliĝas des pli senpene, ju pli ofte ĝi ripetiĝas, ĉefe se oni atentas la gravecon ree prezenti ĝin precize en la momento kiam, ne uzate dum iu tempo-spaco, ĝi emus forgesiĝi. Tiu principo estis observata. Espereble la legantoj bonvolos pardoni la kelkfoje nenaturajn ripetojn, stile ne tre belajn, kiujn la teksto pro tio enhavas.|ripet -  repeat<br>iĝ -  to become<br>i - termination of the infinitive in verbs<br>
malplena|1519|mal-plen-a|Kaj li sukcesis. Li plene sukcesis. Ŝi rigardis al la pordo. Kaj dum ŝi rigardis for, lia mano subite estis super ŝia taso, dum unu sekundo, ne pli, kaj tute nature revenis. Malplena.|mal -  denotes opposites<br>plen -  full, complete<br>a - termination of adjectives<br>
ĉokolado|6593|ĉokolad-o|Kiel mi diris: mi estis bonŝanca, mi vidis lin ĝustatempe. Nu, li iris piede, kaj mi decidis lin sekvi. Ĉu vi konas tiun grandan magazenon, kiu vendas kvardek malsamajn specojn de pano kaj ĉiaspecajn ĉokoladojn kaj aliajn dolĉaĵojn? Sur la maldekstra flanko de la strato, kiu iras al la Ĉefa Sportocentro. Estas granda vendejo de mebloj apude. Nu, ne gravas, ĉu vi konas aŭ ne. Li eniris tiun panejon, aŭ tiun dolĉaĵ-vendejon, aŭ tiun... nu... tiun pan- kaj dolĉaĵ-vendejon, kaj eliris post minuto portante paperan sakon, kiu aspektis plenplena. Ŝajnis, ke li aĉetis la tutan magazenon. Mi devas diri, ke ili vendas tre bonajn aĵojn en tiu ejo. Mi, kiu tiom ŝatas ĉokoladon kaj dolĉaĵojn, ofte irus tien kaj aĉetus multon, se mi ne timus dikiĝi. Nu... e... kion mi rakontis?|ĉokolad -  chocolate<br>o - ending of nouns (substantive)<br>
transiri|12443|trans-ir-i|“Ke ĝi transiru al iu Muzeo aŭ Ŝtata Institucio.”|trans -  across<br>ir -  go<br>i - termination of the infinitive in verbs<br>
kvardek|6586|kvar-dek|Kiel mi diris: mi estis bonŝanca, mi vidis lin ĝustatempe. Nu, li iris piede, kaj mi decidis lin sekvi. Ĉu vi konas tiun grandan magazenon, kiu vendas kvardek malsamajn specojn de pano kaj ĉiaspecajn ĉokoladojn kaj aliajn dolĉaĵojn? Sur la maldekstra flanko de la strato, kiu iras al la Ĉefa Sportocentro. Estas granda vendejo de mebloj apude. Nu, ne gravas, ĉu vi konas aŭ ne. Li eniris tiun panejon, aŭ tiun dolĉaĵ-vendejon, aŭ tiun... nu... tiun pan- kaj dolĉaĵ-vendejon, kaj eliris post minuto portante paperan sakon, kiu aspektis plenplena. Ŝajnis, ke li aĉetis la tutan magazenon. Mi devas diri, ke ili vendas tre bonajn aĵojn en tiu ejo. Mi, kiu tiom ŝatas ĉokoladon kaj dolĉaĵojn, ofte irus tien kaj aĉetus multon, se mi ne timus dikiĝi. Nu... e... kion mi rakontis?|
dekkvina|10680|dek-kvin-a|Kaj Gerda klarigas. Ŝi rakontas, ke temas pri la trezoro de la Lumo-serĉantoj. La Lumoserĉantoj estis sekreta societo, kiu naskiĝis en la dekkvina jarcento kaj daŭris, jen forta, jen malforta, laŭ la epokoj, ĝis la mezo de la dekoka jarcento. Ĝi havis membrojn en tre multaj landoj, en plej malsamaj popoloj. Katolikoj, protestantoj, ortodoksuloj, judoj, islamanoj, budhanoj kaj aliaj estis membroj de tiu internacia aŭ supernacia societo. Ilia celo estis sekrete labori por la unuigo de la mondo, de la popoloj, por la harmoniigo de la religioj, kaj por la inter-kompreniĝo de la malsamaj tradicioj. Ili estis morala kaj filozofia elito. Ili estis elpensintaj sekretan lingvon, kiu ebligis al ili komuniki, el kiu ajn lando aŭ popolo ili estis. La ŝtatoj, kiam ili malkovris la ekziston de la Lumo-serĉantoj, ektimis tiujn homojn, miskomprenis iliajn celojn, kaj ilin persekutis. Inter la Lumoserĉantoj, tre riĉaj homoj troviĝis. Tial, laŭ diversaj malnovaj dokumentoj, ilia trezoro estas multvalora. Ĉi tiu papero estas fotokopio de dokumento, kiu tre precize indikas, kie oni kaŝis la trezoron.|a - termination of adjectives<br>
enkondukata|13875|en-konduk-at-a|Redukti plej severe, en ĉiu instru-unuo, la proporcion de novaj lernendaĵoj. Tiel, ĉiu nove enkondukata elemento estas kvazaŭ portata de la tuta kunteksto. En ĉi tiu libro, novaj vortoj aperas tiamaniere, ke, asimilinte la enhavon de la unua ĉapitro, la lernanto jam komprenas almenaŭ 82 procentojn de ĉapitroj 2 ĝis 8; 89 procentojn de ĉapitroj 9 ĝis 12; kaj 92 procentojn de la tekstoj post ĉapitro 12. Fakte, la lasta ĉapitro enhavas nur 3 procentojn da novaj radikoj.|konduk -  to conduct, lead<br>at -  ending of present passive participle<br>a - termination of adjectives<br>
insulo|11132|insul-o|“Feliĉe, ke ili ne kaŝis tiun trezoron trans la maro, ekzemple sur insulo, kien nur per ŝipo oni povas iri. Se estis vere internacia societo, kiel Gerda diris, tio estis ebla, ĉu ne?” Tiel parolis Linda.|insul -  island<br>o - ending of nouns (substantive)<br>
meti|1780|met-i|Mi iru kun Tom, sed vi restu ĉi tie, Linda. Observu tiun junulon, kun kiu Gerda parolis, kaj kiu eble metis drogon en ŝian kafon.|met -  put, place<br>i - termination of the infinitive in verbs<br>
kriptaĵo-scienco|1057|kript-aĵo-scienc-o|Ŝi venis por instrui. Temas pri io mistera, fakte. Kriptaĵo-scienco.|kript -  crypt, underground burial vault<br>scienc -  science<br>o - ending of nouns (substantive)<br>
metodo|12570|metod-o|“Ŝi mem klarigis al mi,” respondis la policano. “Ŝi konstatis, ke la substanco uzita antaŭ la operacio por dormigi la profesoron estas unu el tiuj, kiujn oni kelkfoje uzas por t.n. (= tiel nomata) «narko-analizo». Post la operacio, kiam la profesoro kuŝis en sia ĉambro – li havis privatan ĉambron, kaj do estis sola – ŝi injektis al li tiun substancon, kaj pridemandis lin. Sub la influo de la koncerna substanco, oni dormas, sed dormante aŭdas kaj respondas demandojn, ĝenerale dirante la veron. Li do dorme respondis al ŝi. Per tiu metodo ŝi eksciis pri tio, ke nur unu persono en la mondo, nome Gerda, komprenas tiun sekretan lingvon, kaj pri multaj aliaj aferoj.”|metod -  method<br>o - ending of nouns (substantive)<br>
praktike|12039|praktik-e|“Ĝi estas skribita en la Speciala Lingvo de la Frataro, sed certe homoj troviĝos, kiuj ĝin povos kompreni. La Trezoro konsistas el la arto praktike apliki kaj defendi la Veron, la Justecon, la Dignecon, la Respekton al ĉiu homo, la Interkomprenon, la Honestecon, la Amon, la Kompatemon kaj la Konon de si mem kaj de sia ĝusta loko.|praktik -  practice, application (of a profession)<br>e - ending of adverbs<br>
stari|398|star-i|Mi ne vidas. Li estas tro malproksima. Diable! Tiu alta forta knabo nun staras inter ili kaj mi. Mi ne plu vidas.|star -  to stand<br>i - termination of the infinitive in verbs<br>
nefidinda|3170|ne-fid-ind-a|NEFIDINDA FLEGISTINO|fid -  trust, have faith<br>ind -  worthy of<br>a - termination of adjectives<br>
liber-tempi|11195|liber-temp-i|“Vi pravas,” diris Tom. “Mi tute ne ŝatus vojaĝi ŝipe. La maro ĉiam igas min malsana. Mi ŝatas rigardi la maron, resti ĉe la maro, liber-tempi apud la maro, sed ne vojaĝi per ŝipo sur ĝi. Ŝipoj konstante dancas sur la maro, kaj ilia danco tute ne plaĉas al mi. Feliĉe, ke hodiaŭ oni povas iri preskaŭ ien ajn aviadile. Aviadiloj preskaŭ tute ne dancas. Sed eĉ aviadiloj nur duone plaĉas al mi. Plej multe mi preferas, kiam mi veturas sur tero, sur bona firma tero. Mi bezonas sub mi ion pli firman ol akvo aŭ aero. Plej plaĉe estas promeni piede sur bona tera vojo. Mi...”|liber -  free<br>temp -  time<br>i - termination of the infinitive in verbs<br>
detalo|10871|detal-o|Gerda klarigas, tradukas, kaj la viro notas ĉiun detalon sur etan not-libron. Kiam ŝi finis, li diras:|detal -  detail, minutia<br>o - ending of nouns (substantive)<br>
baldaŭ|2243|baldaŭ|“Jam estas vespero. Baldaŭ venos nokto. Jes. Baldaŭ noktiĝos. Ĉu mi sekvu lin nokte?|
buso|2462|bus-o|“Se li iros per buso, li eĉ pli certe vidos, ke mi sekvas lin, ĉar ni devos kune atendi ĉe la haltejo.”|o - ending of nouns (substantive)<br>
malĝojeta|13129|mal-ĝoj-et-a|“Mi plezure trinkus glason da brando,” li diris. Kaj li restis malĝojeta, dum ĉiuj aliaj ekridis.|mal -  denotes opposites<br>ĝoj -  rejoice, be glad<br>et -  denotes dimunition of degree<br>a - termination of adjectives<br>
reago|5856|re-ag-o|Kaj jen subite ŝi reagis. Ŝi iris al la pordo kaj ĝin batis kun plej granda forto. Ŝi faris timigan bruon, sed nenio okazis. Ŝi vokis pli kaj pli laŭte, kriis, kriegis, samtempe pied-batante la pordon, sed venis neniu respondo, neniu reago. Senespera, ŝi revenis al la lito kaj rekuŝiĝis, pli laca ol iam ajn. Dum multaj horoj ŝi restis tiel, kuŝe, kaj fine, tro laca, ŝi ekdormis.|re -  again, back<br>ag -  act<br>o - ending of nouns (substantive)<br>
resti|1762|rest-i|Mi iru kun Tom, sed vi restu ĉi tie, Linda. Observu tiun junulon, kun kiu Gerda parolis, kaj kiu eble metis drogon en ŝian kafon.|rest -  remain<br>i - termination of the infinitive in verbs<br>
aŭskulti|9554|aŭskult-i|Paŝoj. Oni paŝas sur la strato. Gerda aŭskultas atente. Ŝi antaŭsentas, ke io grava baldaŭ okazos. Bruo de multaj homoj. Ili venas. Ili ŝajnas multaj, laŭ la bruo. Ĉu nun oni venos grupe por ŝin suferigi? Ŝlosiloj. Bruo de ŝlosiloj trans la pordo. Iu enmetas ŝlosilon en la seruron. Ŝi scias, ke ne estas ŝia kutima vizitanto. Li ne agas tiel. Li enmetas tre rapide la ŝlosilon, ĝin turnas, eniras. Ne ĉi tiu. Li provas unu fojon. Ne sukcesas. Plia bruo de ŝlosiloj. Alian fojon li provas, sen pli da sekureco. Li provas ree kaj ree per diversaj ŝlosiloj. Aŭdeblas, ke li ne konas la seruron. Kiam li enmetis ŝlosilon, li tenas ĝin laŭ diversaj direktoj, kvazaŭ li ludus per ĝi, verŝajne ĉar li esploras nekonatan seruron.|aŭskult -  listen<br>i - termination of the infinitive in verbs<br>
veturilo|3756|vetur-il-o|“Pardonu min, sed mi ne sukcesus rebonigi la aferon, eĉ kun plej granda bonvolo. Pri mekaniko mi scias nenion. Ĉiam mi miras vidi, ke veturiloj entute funkcias. Kiam mi vidas motoron, ĉiam mirigas min, ke tia ŝajne senorda aranĝo de pecoj kaj objektoj igas aŭton iri. Mi...”|vetur -  journey, travel (by vehicle)<br>il -  instrument<br>o - ending of nouns (substantive)<br>
fakte|133|fakt-e|Nenio speciala okazas al mi. Kaj mi ne laboras tro multe. Fakte, mi laboras malmulte nun. La vera demando estas: kio okazas al vi, Linda? Nur vi estas vere bela.|fakt -  fact<br>e - ending of adverbs<br>
aŭte|2234|aŭt-e|“Kaj se li foriros en aŭto? Ĉu ankaŭ mi sekvu lin aŭte?|aŭt -  automobile<br>e - ending of adverbs<br>
koncerna|12543|koncern-a|“Ŝi mem klarigis al mi,” respondis la policano. “Ŝi konstatis, ke la substanco uzita antaŭ la operacio por dormigi la profesoron estas unu el tiuj, kiujn oni kelkfoje uzas por t.n. (= tiel nomata) «narko-analizo». Post la operacio, kiam la profesoro kuŝis en sia ĉambro – li havis privatan ĉambron, kaj do estis sola – ŝi injektis al li tiun substancon, kaj pridemandis lin. Sub la influo de la koncerna substanco, oni dormas, sed dormante aŭdas kaj respondas demandojn, ĝenerale dirante la veron. Li do dorme respondis al ŝi. Per tiu metodo ŝi eksciis pri tio, ke nur unu persono en la mondo, nome Gerda, komprenas tiun sekretan lingvon, kaj pri multaj aliaj aferoj.”|koncern -  concern<br>a - termination of adjectives<br>
lingvo|1133|lingv-o|Prave. Jen ŝia fako. Fakte, ŝia fako estas la malnovaj sekretaj lingvoj.|lingv -  language<br>o - ending of nouns (substantive)<br>
kursmaterialo|13252|kurs-material-o|Ĉi tiu libreto estas nur unu el la 3, kiuj kune konsistigas la tutan kursmaterialon. La kurso ja enhavas:|kurs -  course (of instruction), series of lessons<br>material -  material (of which something is made)<br>o - ending of nouns (substantive)<br>
videbla|7065|vid-ebl-a|Certe ne. Subite, li eniris restoracion. Mi hezitis. Ĉu ankaŭ mi eniru? Aŭ ĉu mi tro riskos, ke li vidos kaj rekonos min? Unuflanke, mi deziris spioni lin. Aliflanke, la risko, ke li rekonos min, estis reala, kaj min ĝenis. Dum mi staris tie hezitante, eniris la restoracion grupo da soldatoj, eble ok aŭ naŭ, junaj viroj, kiuj milit-servis, videble. Dum ili eniris kaj la pordo estis malfermita, mi vidis, ke la restoracio estas granda kaj plena je homoj. Mi sekvis la ok aŭ naŭ soldatojn kaj trovis sidlokon ne tre videblan de la loko, kie mia blondulo ĵus eksidis.|vid -  see<br>ebl -  able, possible<br>a - termination of adjectives<br>
stulta|5233|stult-a|“Ĉiam scivola, ĉu ne? Vi ŝatus scii, kien mi iras,” li diras ridante, dum Linda sentas sin ruĝiĝi, ĉar similan rimarkon ŝi tute ne atendis. Dum momento ŝi ne scias, kiel respondi. Ŝi sentas sin stulta.|stult -  foolish<br>a - termination of adjectives<br>
rakonti|4807|rakont-i|“Ne. Kiom koncernas min, ne estas tiel. Mi ne povas rakonti pri miaj zorgoj, ĉar ili koncernas personojn, pri kiuj mi ne rajtas paroli. Oni devas esti diskreta, ĉu ne? Ĉu vi ŝatus, ke viaj amikoj rakontu ĉion pri vi al nekonato?”|rakont -  tell, relate, give account of<br>i - termination of the infinitive in verbs<br>
aero|5613|aer-o|Ne estis multe da lumo en la ĉambro. Kvankam ŝi sentis sin tiel laca, tiel senforta, scivolo pri la situacio tamen superis ŝian deziron plu kuŝi. Ŝi sekigis siajn okulojn kaj ellitiĝis. Ŝi iris al la eta fenestro, esperante malfermi la dikajn fenestro-kovrilojn, kiuj malhelpis la envenon de lumo. Ŝi ankaŭ esperis, ke ŝi vidos la sunon. Krome, estis tre varme en la ĉambro, kaj estus saĝe malfermi la fenestron por enlasi iom da pura aero. Sed ŝi ne sukcesis. Io malhelpis, ke tiu malnova fenestro moviĝu.|aer -  air<br>o - ending of nouns (substantive)<br>
trinkebla|8698|trink-ebl-a|Ŝi plu silentas, kaj li eliras, furioza. Li eliras kun la pano, la pomo, la oranĝo kaj la kuko. Feliĉe, ke almenaŭ ili lasis al ŝi akvon, varmaĉan akvon, jes ja, apenaŭ trinkeblan, certe, preskaŭ ne sensoifigan, prave, sed tamen akvo. Malsaton eblas pli malpli elporti, sed soifon ne.|trink -  drink<br>ebl -  able, possible<br>a - termination of adjectives<br>
novelo|13474|novel-o|Sub la pseŭdonimo Johán Valano, li publikigis poemaron, kanto-kasedojn, detektiv-romanojn kaj kolekton da noveloj. Sub la propra nomo li publikigis kurson de psikologio en esperanto kaj multajn artikolojn, nacilingve aŭ esperante, pri diversaj temoj psikologiaj aŭ lingvaj. Li gvidis kursojn pri psikologio en esperanto en Internacia Feria Altlernejo (La Chaux-de-Fonds, Svislando) kaj en Someraj Universitataj Kursoj – Lieĝo, Belgio).|novel -  novelette, short fictional story<br>o - ending of nouns (substantive)<br>
kompreno|14037|kompren-o|Ĉi tiu verko ne estis planita por memlernado. Tamen montriĝis, ke personoj kun bona kompreno pri gramatiko sukcese lernis hejme la bazojn de esperanto uzante ĉi tiun lernolibron kaj la akompanan Vortliston, se ili disponis la sporadan helpon de esperantisto.|kompren -  understand, comprehend<br>o - ending of nouns (substantive)<br>
antaŭparolo|13643|antaŭ-parol-o|ANTAŬPAROLO|parol -  speak, talk<br>o - ending of nouns (substantive)<br>
plori|5525|plor-i|Kaj tamen ŝi sciis, ke ŝi faris neniun korpan laboron. Ŝi sentis sin malĝoja. Ŝiaj okuloj malsekiĝis. Ŝi ploris.|plor -  cry, weep<br>i - termination of the infinitive in verbs<br>
memoro|8569|memor-o|Kompreneble ŝi legis. Ŝi estis scivola. Almenaŭ ŝi bezonis scii, kial oni ŝin kaptis kaj senigis je libereco. Tial ŝi legis. Estis malfacile kompreni, komence, sed iom post iom ŝia memoro plene revenis, ŝi rememoris la principojn de tiu sekreta lingvo, kaj ŝi sukcesis kompreni ĉion. Ŝi havis nenion alian por fari. Dum multaj horoj ŝi estis sola kun tiu dokumento, kiun ili lasis al ŝi. Sed ŝi decidis neniam respondi al ili. Ŝi ja antaŭ longe promesis al Profesoro Kosadi, ke pri tio ŝi ĉiam silentos. Neniam ŝi ŝanĝos sian decidon.|memor -  remember<br>o - ending of nouns (substantive)<br>
celo|10005|cel-o|“Du knaboj rakontis pri voĉo en ĉi tiu malnova, forlasita domo. Dank' al ili... Sed nun rakontu vi. Kion viaj kaptintoj celas? Kio estas ilia celo? Kial vin teni mallibera?”|cel -  aim, goal<br>o - ending of nouns (substantive)<br>
pardoni|596|pardon-i|Bonan tagon, Linda. Bonan tagon, Tom. Pardonu, ke mi ne salutis vin tuj.|pardon -  forgive, pardon<br>i - termination of the infinitive in verbs<br>
suferigi|9153|sufer-ig-i|Jes. Sekreto kunigas la amikojn. Se vi gardos la sekreton, vi restos mia amiko. Sed se vi malkaŝos ĝin al granduloj, mi... mi... mi suferigos vin, mi igos vin plori tiel grave, ke neniam plu en via tuta vivo vi forgesos tiun tagon. Kredu min, en via tuta vivo, tio estos la lasta fojo, kiam vi rompis promeson. Kio? Ĉu tio igas vin ridi?|sufer -  suffer<br>ig -  to cause to be<br>i - termination of the infinitive in verbs<br>
koridoro|1681|koridor-o|GERDA FALAS EN LA KORIDORO|koridor -  corridor, galley, main passageway<br>o - ending of nouns (substantive)<br>
silentema|3440|silent-em-a|Sed nun Tom malŝatas la aventuron. Li sin demandas, kial li sentas tiun flegistinon nefidinda. Li preferus silenteman, grav-aspektan sinjorinon. Tiu ĉi ne aspektas tre zorgeme, kaj li ne trovas ŝin atentema pri liaj demandoj. Verdire, li opinias ŝin ema fuŝi sian laboron. Li timas, ke ŝi ofte agas fuŝe. Fuŝemaj homoj ekzistas en la mondo. Kial tiu tro parolema flegistino ne estus unu el ili? Ĉu li mispaŝis, kiam li turnis sin al ŝi? Sed al kiu alia li povus sin turni? Ŝi estis la sola flegistino, kiu troviĝis en la universitato. Aŭ ĉu li mispensas?|silent -  be silent<br>em -  inclined to<br>a - termination of adjectives<br>
milito|7289|milit-o|Ne ridu pri mi, aŭ mi ne daŭrigos la rakonton. Okazis io. Du el la soldatoj estis furiozaj, ĉar la kelnero ne volis porti al ili bieron. Ili faris bruegon, kriegis, kriaĉis, la aliaj provis ilin silentigi, kaj finfine speco de milito komenciĝis inter ili. Ili ekbatis unu la alian kun rimarkinda forto. Subite, jen unu telero flugis tra la aero, poste du, tri, kvar, kvin aliaj teleroj, unu taso eĉ flugis ĝis la plafono...|milit -  war<br>o - ending of nouns (substantive)<br>
plafono|7330|plafon-o|Ne ridu pri mi, aŭ mi ne daŭrigos la rakonton. Okazis io. Du el la soldatoj estis furiozaj, ĉar la kelnero ne volis porti al ili bieron. Ili faris bruegon, kriegis, kriaĉis, la aliaj provis ilin silentigi, kaj finfine speco de milito komenciĝis inter ili. Ili ekbatis unu la alian kun rimarkinda forto. Subite, jen unu telero flugis tra la aero, poste du, tri, kvar, kvin aliaj teleroj, unu taso eĉ flugis ĝis la plafono...|plafon -  ceiling<br>o - ending of nouns (substantive)<br>
